entry_time,entry_price,stop,target,timeout,target_updates,s1_prob,s2_prob,cycle_id,model_path,exit_time,exit_price,exit_reason,pnl,side
2026-02-05 12:20:00+00:00,4820.8,4795.8,4860.8,2026-02-05 13:05:00+00:00,0,0.5765833258628845,0.6620369553565979,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-05 12:27:00+00:00,4843.47,reverse_signal,22.670000000000073,up
2026-02-05 12:28:00+00:00,4844.07,4869.07,4804.07,2026-02-05 13:15:00+00:00,1,0.7022688388824463,0.2758622467517853,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-05 12:35:00+00:00,4869.07,stop_loss,-25.0,down
2026-02-05 12:46:00+00:00,4863.85,4888.85,4804.54,2026-02-05 13:45:00+00:00,1,0.6915518045425415,0.2625240087509155,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-05 13:06:00+00:00,4804.54,target_hit,59.3100000000004,down
2026-02-05 13:12:00+00:00,4832.75,4857.75,4792.75,2026-02-05 13:57:00+00:00,0,0.6551307439804077,0.2440088987350464,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-05 13:23:00+00:00,4857.75,stop_loss,-25.0,down
2026-02-05 13:41:00+00:00,4843.85,4868.85,4777.4,2026-02-05 15:32:00+00:00,10,0.7348117232322693,0.27332568168640137,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-05 14:51:00+00:00,4868.85,stop_loss,-25.0,down
2026-02-05 14:52:00+00:00,4866.52,4891.52,4810.41,2026-02-05 15:40:00+00:00,1,0.5648747086524963,0.31263482570648193,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-05 15:08:00+00:00,4851.39,reverse_signal,15.13000000000011,down
2026-02-05 15:09:00+00:00,4851.72,4826.72,4891.72,2026-02-05 15:54:00+00:00,0,0.8025408387184143,0.6054260730743408,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-05 15:14:00+00:00,4826.72,stop_loss,-25.0,up
2026-02-05 15:36:00+00:00,4819.2,4794.2,4871.73,2026-02-05 16:51:00+00:00,1,0.8348731994628906,0.6755277514457703,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-05 16:43:00+00:00,4871.73,target_hit,52.529999999999745,up
2026-02-05 16:51:00+00:00,4898.74,4923.74,4858.74,2026-02-05 17:36:00+00:00,0,0.5631153583526611,0.3192768692970276,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-05 17:33:00+00:00,4858.74,target_hit,40.0,down
2026-02-05 18:25:00+00:00,4865.27,4890.27,4825.27,2026-02-05 19:10:00+00:00,0,0.5936399698257446,0.4003468155860901,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-05 19:10:00+00:00,4856.99,timeout,8.280000000000655,down
2026-02-05 21:35:00+00:00,4769.09,4744.09,4809.09,2026-02-05 22:20:00+00:00,1,0.5308974981307983,0.8680086135864258,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-05 23:01:00+00:00,4760.85,timeout,-8.239999999999782,up
2026-02-06 00:16:00+00:00,4676.17,4651.17,4743.42,2026-02-06 01:09:00+00:00,1,0.5251065492630005,0.8983986973762512,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-06 00:37:00+00:00,4743.42,target_hit,67.25,up
2026-02-06 01:02:00+00:00,4719.24,4694.24,4759.24,2026-02-06 01:47:00+00:00,0,0.5312033891677856,0.9150090217590332,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-06 01:02:00+00:00,4694.24,stop_loss,-25.0,up
2026-02-06 13:03:00+00:00,4920.29,4945.29,4880.16,2026-02-06 13:50:00+00:00,1,0.5593495965003967,0.3943389356136322,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-06 13:50:00+00:00,4926.11,timeout,-5.819999999999709,down
2026-02-06 14:24:00+00:00,4904.83,4879.83,4944.83,2026-02-06 15:09:00+00:00,0,0.5909700393676758,0.6412386298179626,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-06 14:25:00+00:00,4899.21,reverse_signal,-5.619999999999891,up
2026-02-06 14:26:00+00:00,4898.95,4923.95,4858.95,2026-02-06 15:16:00+00:00,3,0.5382437705993652,0.2885606586933136,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-06 14:32:00+00:00,4923.95,stop_loss,-25.0,down
2026-02-06 14:33:00+00:00,4925.86,4950.86,4885.86,2026-02-06 15:35:00+00:00,4,0.7242509722709656,0.27214935421943665,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-06 15:00:00+00:00,4950.86,stop_loss,-25.0,down
2026-02-06 15:07:00+00:00,4958.57,4983.57,4896.05,2026-02-06 16:30:00+00:00,2,0.7089395523071289,0.2939572334289551,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-06 16:30:00+00:00,4936.28,timeout,22.289999999999964,down
2026-02-06 16:41:00+00:00,4946.06,4971.06,4906.06,2026-02-06 17:26:00+00:00,0,0.5350810289382935,0.2940676212310791,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-06 17:26:00+00:00,4956.91,timeout,-10.849999999999454,down
2026-02-08 23:34:00+00:00,5038.69,5063.69,4998.69,2026-02-09 00:19:00+00:00,0,0.5160012245178223,0.2564883232116699,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-09 00:19:00+00:00,5037.8,timeout,0.8899999999994179,down
2026-02-09 13:30:00+00:00,5004.41,5029.41,4964.41,2026-02-09 14:15:00+00:00,0,0.5011621713638306,0.14143730700016022,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-09 14:15:00+00:00,5015.03,timeout,-10.61999999999989,down
2026-02-09 14:32:00+00:00,5030.12,5055.12,4989.97,2026-02-09 15:20:00+00:00,2,0.5889902114868164,0.2905736267566681,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-09 15:20:00+00:00,5033.72,timeout,-3.600000000000364,down
2026-02-09 15:34:00+00:00,5049.39,5074.39,5009.39,2026-02-09 16:19:00+00:00,1,0.5443751215934753,0.18143309652805328,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-09 16:19:00+00:00,5067.5,timeout,-18.109999999999673,down
2026-02-10 14:32:00+00:00,5076.3,5101.3,4962.58,2026-02-10 16:31:00+00:00,14,0.6123797297477722,0.12758499383926392,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-10 16:31:00+00:00,5015.73,timeout,60.57000000000062,down
2026-02-11 10:45:00+00:00,5099.23,5124.23,5044.58,2026-02-11 12:13:00+00:00,3,0.7638702392578125,0.15653957426548004,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-11 12:13:00+00:00,5105.89,timeout,-6.660000000000764,down
2026-02-11 13:34:00+00:00,5044.39,5019.39,5105.58,2026-02-11 14:30:00+00:00,4,0.5163013935089111,0.6362825632095337,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-11 14:30:00+00:00,5071.25,timeout,26.859999999999673,up
2026-02-11 14:32:00+00:00,5064.08,5039.08,5109.71,2026-02-11 15:19:00+00:00,2,0.628111720085144,0.6714128255844116,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-11 14:38:00+00:00,5051.68,reverse_signal,-12.399999999999636,up
2026-02-11 14:39:00+00:00,5051.59,5076.59,5006.45,2026-02-11 15:38:00+00:00,2,0.6757365465164185,0.28573423624038696,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-11 15:05:00+00:00,5076.59,stop_loss,-25.0,down
2026-02-11 15:17:00+00:00,5066.27,5041.27,5106.27,2026-02-11 16:02:00+00:00,0,0.6400424838066101,0.7059217095375061,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-11 15:24:00+00:00,5049.91,reverse_signal,-16.360000000000582,up
2026-02-11 15:25:00+00:00,5049.86,5074.86,5000.23,2026-02-11 16:24:00+00:00,3,0.7532783150672913,0.3457445502281189,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-11 16:24:00+00:00,5058.71,timeout,-8.850000000000364,down
2026-02-12 15:01:00+00:00,5040.8,5065.8,5000.8,2026-02-12 15:46:00+00:00,1,0.5917690396308899,0.29330751299858093,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 15:14:00+00:00,5065.8,stop_loss,-25.0,down
2026-02-12 16:04:00+00:00,5065.89,5090.89,5025.89,2026-02-12 16:49:00+00:00,0,0.5386085510253906,0.36781057715415955,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 16:11:00+00:00,5025.89,target_hit,40.0,down
2026-02-12 16:12:00+00:00,5017.33,4992.33,5057.33,2026-02-12 16:57:00+00:00,1,0.813941478729248,0.7328492403030396,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 16:13:00+00:00,4992.33,stop_loss,-25.0,up
2026-02-12 16:14:00+00:00,4991.17,4966.17,5031.17,2026-02-12 16:59:00+00:00,0,0.8450934290885925,0.8035460114479065,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 16:14:00+00:00,4966.17,stop_loss,-25.0,up
2026-02-12 16:15:00+00:00,4951.57,4926.57,4991.57,2026-02-12 17:00:00+00:00,1,0.6116358637809753,0.8393290042877197,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 16:17:00+00:00,4926.57,stop_loss,-25.0,up
2026-02-12 16:18:00+00:00,4921.8,4896.8,4964.11,2026-02-12 17:03:00+00:00,1,0.551373302936554,0.8295099139213562,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 16:26:00+00:00,4896.8,stop_loss,-25.0,up
2026-02-12 16:33:00+00:00,4940.72,4915.72,4993.72,2026-02-12 17:21:00+00:00,2,0.6753202676773071,0.595492422580719,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 16:39:00+00:00,4956.35,reverse_signal,15.63000000000011,up
2026-02-12 16:40:00+00:00,4956.55,4981.55,4916.55,2026-02-12 17:25:00+00:00,0,0.5453817844390869,0.4078812897205353,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 16:46:00+00:00,4945.17,reverse_signal,11.38000000000011,down
2026-02-12 16:47:00+00:00,4945.38,4920.38,5009.94,2026-02-12 18:06:00+00:00,10,0.6770692467689514,0.5966212153434753,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 17:23:00+00:00,4977.37,reverse_signal,31.98999999999978,up
2026-02-12 17:24:00+00:00,4977.05,5002.05,4937.05,2026-02-12 18:09:00+00:00,0,0.7060061693191528,0.4294390380382538,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 17:29:00+00:00,4965.74,reverse_signal,11.3100000000004,down
2026-02-12 17:30:00+00:00,4965.75,4940.75,5005.75,2026-02-12 18:15:00+00:00,1,0.7923048138618469,0.7200681567192078,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 17:58:00+00:00,4940.75,stop_loss,-25.0,up
2026-02-12 18:01:00+00:00,4934.69,4909.69,4974.69,2026-02-12 18:53:00+00:00,1,0.5314550399780273,0.7209943532943726,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 18:19:00+00:00,4909.69,stop_loss,-25.0,up
2026-02-12 18:52:00+00:00,4950.31,4925.31,4990.31,2026-02-12 19:37:00+00:00,0,0.6885058283805847,0.5749032497406006,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 19:37:00+00:00,4949.08,timeout,-1.230000000000473,up
2026-02-12 20:31:00+00:00,4914.7,4889.7,4954.7,2026-02-12 21:16:00+00:00,0,0.5540728569030762,0.7301867008209229,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-12 21:16:00+00:00,4913.67,timeout,-1.0299999999997453,up
2026-02-13 13:31:00+00:00,4998.5,4973.5,5038.5,2026-02-13 14:17:00+00:00,1,0.8498427867889404,0.6722079515457153,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-13 13:48:00+00:00,4973.5,stop_loss,-25.0,up
2026-02-13 14:35:00+00:00,5004.97,5029.97,4954.7,2026-02-13 15:22:00+00:00,3,0.6145285964012146,0.285051554441452,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-13 14:39:00+00:00,4989.25,reverse_signal,15.720000000000255,down
2026-02-13 14:40:00+00:00,4988.03,4963.03,5028.03,2026-02-13 15:25:00+00:00,1,0.7664628028869629,0.5894353985786438,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-13 14:41:00+00:00,4966.58,reverse_signal,-21.449999999999818,up
2026-02-13 14:44:00+00:00,4983.36,5008.36,4943.36,2026-02-13 15:41:00+00:00,3,0.8438442349433899,0.4386359751224518,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-13 15:08:00+00:00,5008.36,stop_loss,-25.0,down
2026-02-13 15:38:00+00:00,5015.81,5040.81,4975.81,2026-02-13 16:23:00+00:00,0,0.6674528121948242,0.4222331941127777,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-13 15:59:00+00:00,4975.81,target_hit,40.0,down
2026-02-13 16:27:00+00:00,5022.65,4997.65,5062.65,2026-02-13 17:12:00+00:00,0,0.6110069751739502,0.5581326484680176,cycle_29_2026-01-30,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_29_2026-01-30.joblib,2026-02-13 17:12:00+00:00,5013.39,timeout,-9.259999999999309,up
2026-02-17 05:33:00+00:00,4873.3,4848.3,4913.3,2026-02-17 06:18:00+00:00,0,0.7441704869270325,0.7869493961334229,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-17 06:18:00+00:00,4895.77,timeout,22.470000000000255,up
2026-02-17 14:02:00+00:00,4853.71,4828.71,4925.36,2026-02-17 16:21:00+00:00,8,0.7650895118713379,0.6264739632606506,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-17 15:57:00+00:00,4877.6,reverse_signal,23.890000000000327,up
2026-02-17 15:58:00+00:00,4877.62,4902.62,4837.62,2026-02-17 16:51:00+00:00,2,0.6437400579452515,0.3211255669593811,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-17 16:51:00+00:00,4882.25,timeout,-4.630000000000109,down
2026-02-17 16:58:00+00:00,4869.85,4894.85,4829.51,2026-02-17 17:47:00+00:00,1,0.5131509304046631,0.33245494961738586,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-17 17:47:00+00:00,4861.53,timeout,8.320000000000618,down
2026-02-17 18:58:00+00:00,4904.33,4879.33,4944.33,2026-02-17 19:43:00+00:00,0,0.5255641341209412,0.6169430613517761,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-17 19:31:00+00:00,4879.33,stop_loss,-25.0,up
2026-02-17 20:59:00+00:00,4877.71,4852.71,4917.71,2026-02-17 21:44:00+00:00,0,0.5024025440216064,0.8865861892700195,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-17 21:44:00+00:00,4878.46,timeout,0.75,up
2026-02-17 23:51:00+00:00,4860.57,4835.57,4900.57,2026-02-18 00:36:00+00:00,0,0.5549548864364624,0.8032153844833374,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-18 00:36:00+00:00,4876.58,timeout,16.01000000000022,up
2026-02-18 01:04:00+00:00,4887.23,4862.23,4927.23,2026-02-18 01:49:00+00:00,0,0.6462770104408264,0.5964605212211609,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-18 01:49:00+00:00,4886.68,timeout,-0.5499999999992724,up
2026-02-18 13:08:00+00:00,4956.08,4931.08,4996.08,2026-02-18 13:53:00+00:00,0,0.592127799987793,0.577769935131073,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-18 13:53:00+00:00,4950.89,timeout,-5.1899999999996,up
2026-02-18 14:33:00+00:00,4975.25,4950.25,5015.25,2026-02-18 15:18:00+00:00,1,0.5386760830879211,0.5823855996131897,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-18 14:36:00+00:00,4981.87,reverse_signal,6.619999999999891,up
2026-02-18 14:37:00+00:00,4982.35,5007.35,4942.35,2026-02-18 15:46:00+00:00,1,0.6357343792915344,0.4238031208515167,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-18 15:03:00+00:00,5007.35,stop_loss,-25.0,down
2026-02-18 15:05:00+00:00,5002.35,5027.35,4961.96,2026-02-18 16:04:00+00:00,3,0.5446609258651733,0.3875297009944916,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-18 16:04:00+00:00,5003.34,timeout,-0.9899999999997817,down
2026-02-19 13:31:00+00:00,4978.33,5003.33,4938.33,2026-02-19 14:16:00+00:00,0,0.5237882137298584,0.17064467072486877,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-19 14:16:00+00:00,4980.75,timeout,-2.4200000000000728,down
2026-02-19 14:36:00+00:00,4977.32,5002.32,4937.32,2026-02-19 15:21:00+00:00,0,0.6522718071937561,0.13047093152999878,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-19 14:53:00+00:00,5002.32,stop_loss,-25.0,down
2026-02-19 15:06:00+00:00,5000.35,5025.35,4960.35,2026-02-19 16:21:00+00:00,7,0.5452678799629211,0.18281050026416779,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-19 16:21:00+00:00,5005.42,timeout,-5.069999999999709,down
2026-02-20 12:04:00+00:00,5021.09,5046.09,4981.09,2026-02-20 13:18:00+00:00,1,0.5096656084060669,0.2529999315738678,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-20 13:18:00+00:00,5030.18,timeout,-9.090000000000146,down
2026-02-20 14:53:00+00:00,5057.56,5082.56,4955.38,2026-02-20 16:19:00+00:00,27,0.6051726341247559,0.2660203278064728,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-20 15:37:00+00:00,5034.03,reverse_signal,23.530000000000655,down
2026-02-20 15:38:00+00:00,5033.99,5008.99,5073.99,2026-02-20 16:23:00+00:00,0,0.7733249664306641,0.5689765810966492,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-20 15:40:00+00:00,5028.51,reverse_signal,-5.479999999999563,up
2026-02-20 15:41:00+00:00,5028.34,5053.34,4988.34,2026-02-20 16:26:00+00:00,0,0.7237626910209656,0.3853951394557953,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-20 15:41:00+00:00,5038.45,reverse_signal,-10.109999999999673,down
2026-02-20 15:42:00+00:00,5038.33,5013.33,5091.58,2026-02-20 16:51:00+00:00,12,0.7547616362571716,0.5879315733909607,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-20 16:51:00+00:00,5065.52,timeout,27.19000000000051,up
2026-02-20 18:46:00+00:00,5071.65,5046.65,5111.65,2026-02-20 19:31:00+00:00,0,0.5034982562065125,0.7296823859214783,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-20 19:31:00+00:00,5071.51,timeout,-0.13999999999941792,up
2026-02-22 23:11:00+00:00,5140.36,5115.36,5180.36,2026-02-22 23:56:00+00:00,0,0.628906786441803,0.6293946504592896,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-22 23:47:00+00:00,5159.31,reverse_signal,18.950000000000728,up
2026-02-22 23:48:00+00:00,5159.35,5184.35,5119.35,2026-02-23 00:33:00+00:00,0,0.591631293296814,0.34646350145339966,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-23 00:00:00+00:00,5148.57,reverse_signal,10.780000000000655,down
2026-02-23 00:01:00+00:00,5148.3,5123.3,5196.15,2026-02-23 01:17:00+00:00,12,0.5567213296890259,0.5744035243988037,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-23 01:17:00+00:00,5150.1,timeout,1.800000000000182,up
2026-02-23 03:10:00+00:00,5165.83,5140.83,5205.83,2026-02-23 03:55:00+00:00,1,0.55406254529953,0.6357074975967407,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-23 03:55:00+00:00,5167.6,timeout,1.7700000000004366,up
2026-02-23 07:08:00+00:00,5151.04,5176.04,5089.38,2026-02-23 08:23:00+00:00,3,0.5507891774177551,0.18468353152275085,cycle_30_2026-02-13,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_30_2026-02-13.joblib,2026-02-23 08:23:00+00:00,5134.33,timeout,16.710000000000036,down
